tick,ep,t,x,y,z,roll,pitch,yaw,u0,u1,u2,u3,goal,gates
1553,0,7.7650,-8.4767,13.0142,2.0717,0.0195,-0.0214,1.4274,0.4170,-0.5830,0.4170,-0.5830,2,2
1554,0,7.7700,-8.4755,13.0217,2.0717,0.0193,-0.0228,1.4349,0.4170,-0.5830,0.4170,-0.5830,2,2
1555,0,7.7750,-8.4744,13.0292,2.0716,0.0191,-0.0238,1.4385,-0.5830,0.2232,-0.5620,0.1780,2,2
1556,0,7.7800,-8.4732,13.0367,2.0715,0.0190,-0.0246,1.4368,-0.5830,0.4170,-0.5830,0.4170,2,2
1557,0,7.7850,-8.4720,13.0441,2.0714,0.0190,-0.0254,1.4301,-0.5830,0.4170,-0.5830,0.4170,2,2
1558,0,7.7900,-8.4709,13.0516,2.0713,0.0188,-0.0260,1.4283,0.4026,-0.5404,0.4170,-0.5830,2,2
1559,0,7.7950,-8.4697,13.0590,2.0713,0.0184,-0.0267,1.4317,0.4170,-0.5830,0.4170,-0.5830,2,2
1560,0,7.8000,-8.4686,13.0665,2.0712,0.0178,-0.0274,1.4403,0.4170,-0.5772,0.4170,-0.5830,2,2
1561,0,7.8050,-8.4674,13.0739,2.0711,0.0174,-0.0278,1.4482,-0.3119,-0.1689,-0.2821,-0.1869,2,2
1562,0,7.8100,-8.4662,13.0813,2.0710,0.0170,-0.0282,1.4510,-0.5830,0.4170,-0.5830,0.4170,2,2
1563,0,7.8150,-8.4650,13.0888,2.0709,0.0169,-0.0285,1.4486,-0.5830,0.4170,-0.5830,0.4170,2,2
1564,0,7.8200,-8.4639,13.0962,2.0708,0.0165,-0.0286,1.4470,-0.1095,-0.2526,-0.1038,-0.2814,2,2
1565,0,7.8250,-8.4627,13.1036,2.0707,0.0161,-0.0288,1.4506,0.4170,-0.5830,0.4170,-0.5830,2,2
1566,0,7.8300,-8.4615,13.1110,2.0706,0.0154,-0.0291,1.4594,0.4170,-0.5830,0.4170,-0.5830,2,2
1567,0,7.8350,-8.4603,13.1184,2.0704,0.0148,-0.0292,1.4670,-0.3421,-0.1125,-0.3387,-0.1316,2,2
1568,0,7.8400,-8.4591,13.1258,2.0702,0.0142,-0.0292,1.4695,-0.5830,0.4170,-0.5830,0.4170,2,2
1569,0,7.8450,-8.4579,13.1332,2.0701,0.0139,-0.0292,1.4668,-0.5830,0.4170,-0.5830,0.4170,2,2
1570,0,7.8500,-8.4567,13.1405,2.0699,0.0133,-0.0291,1.4656,0.0005,-0.2817,-0.0095,-0.3094,2,2
1571,0,7.8550,-8.4555,13.1479,2.0697,0.0123,-0.0294,1.4661,0.0350,-0.3102,-0.0253,-0.2996,2,2
1572,0,7.8600,-8.4543,13.1553,2.0695,0.0113,-0.0302,1.4645,-0.3883,-0.0485,-0.4454,-0.0232,2,2
1573,0,7.8650,-8.4531,13.1626,2.0692,0.0105,-0.0308,1.4578,-0.5830,0.4168,-0.5830,0.4170,2,2
1574,0,7.8700,-8.4519,13.1700,2.0689,0.0097,-0.0316,1.4499,-0.2840,-0.0674,-0.2873,-0.0439,2,2
1575,0,7.8750,-8.4507,13.1773,2.0687,0.0089,-0.0325,1.4472,0.4170,-0.5830,0.4170,-0.5830,2,2
1576,0,7.8800,-8.4495,13.1846,2.0684,0.0078,-0.0334,1.4496,0.4170,-0.5830,0.4170,-0.5830,2,2
1577,0,7.8850,-8.4483,13.1919,2.0682,0.0069,-0.0343,1.4537,0.0356,-0.2818,0.0545,-0.2583,2,2
1578,0,7.8900,-8.4470,13.1993,2.0679,0.0062,-0.0352,1.4526,-0.5830,0.4170,-0.5830,0.4170,2,2
1579,0,7.8950,-8.4458,13.2066,2.0677,0.0057,-0.0360,1.4463,-0.5830,0.4170,-0.5830,0.4170,2,2
1580,0,7.9000,-8.4446,13.2139,2.0674,0.0054,-0.0369,1.4379,-0.4407,-0.0042,-0.4208,0.0071,2,2
1581,0,7.9050,-8.4434,13.2211,2.0671,0.0050,-0.0377,1.4345,0.4170,-0.5830,0.4170,-0.5830,2,2
1582,0,7.9100,-8.4422,13.2284,2.0669,0.0043,-0.0385,1.4364,0.4170,-0.5830,0.4170,-0.5830,2,2
1583,0,7.9150,-8.4410,13.2357,2.0666,0.0039,-0.0388,1.4384,-0.1563,-0.1450,-0.0742,-0.1812,2,2
1584,0,7.9200,-8.4398,13.2429,2.0663,0.0036,-0.0390,1.4354,-0.5830,0.4170,-0.5830,0.4170,2,2
1585,0,7.9250,-8.4386,13.2502,2.0660,0.0036,-0.0392,1.4271,-0.5830,0.4170,-0.5830,0.4170,2,2
1586,0,7.9300,-8.4374,13.2574,2.0658,0.0037,-0.0389,1.4186,-0.2130,-0.1022,-0.1615,-0.1359,2,2
1587,0,7.9350,-8.4362,13.2647,2.0655,0.0036,-0.0386,1.4152,0.4170,-0.5830,0.4170,-0.5830,2,2
1588,0,7.9400,-8.4349,13.2719,2.0652,0.0032,-0.0384,1.4169,0.4170,-0.5830,0.4170,-0.5830,2,2
1589,0,7.9450,-8.4337,13.2791,2.0650,0.0030,-0.0379,1.4191,-0.1058,-0.1652,-0.0630,-0.1821,2,2
1590,0,7.9500,-8.4325,13.2863,2.0647,0.0030,-0.0373,1.4161,-0.5830,0.4170,-0.5830,0.4170,2,2
1591,0,7.9550,-8.4313,13.2935,2.0644,0.0032,-0.0367,1.4080,-0.5830,0.4170,-0.5830,0.4170,2,2
1592,0,7.9600,-8.4301,13.3006,2.0642,0.0033,-0.0355,1.4025,0.1427,-0.2979,0.2100,-0.3521,2,2
1593,0,7.9650,-8.4289,13.3078,2.0640,0.0032,-0.0343,1.4021,0.4170,-0.5830,0.4170,-0.5830,2,2
1594,0,7.9700,-8.4277,13.3150,2.0638,0.0030,-0.0331,1.4069,0.4170,-0.5830,0.4170,-0.5830,2,2
1595,0,7.9750,-8.4265,13.3221,2.0635,0.0029,-0.0316,1.4082,-0.5777,0.1283,-0.5384,0.1009,2,2
1596,0,7.9800,-8.4253,13.3293,2.0633,0.0030,-0.0300,1.4044,-0.5830,0.4170,-0.5830,0.4170,2,2
1597,0,7.9850,-8.4241,13.3364,2.0630,0.0033,-0.0284,1.3954,-0.5830,0.4170,-0.5830,0.4170,2,2
1598,0,7.9900,-8.4229,13.3435,2.0628,0.0033,-0.0267,1.3911,0.4048,-0.4847,0.4170,-0.5128,2,2
1599,0,7.9950,-8.4217,13.3507,2.0626,0.0032,-0.0249,1.3919,0.4170,-0.5830,0.4170,-0.5830,2,2
1600,0,8.0000,-8.4205,13.3578,2.0624,0.0030,-0.0232,1.3979,0.4170,-0.5830,0.4170,-0.5830,2,2
1601,0,8.0050,-8.4193,13.3649,2.0622,0.0027,-0.0210,1.4073,0.2419,-0.3727,0.2899,-0.4091,2,2
1602,0,8.0100,-8.4181,13.3720,2.0621,0.0026,-0.0188,1.4115,-0.5830,0.4170,-0.5830,0.4170,2,2
1603,0,8.0150,-8.4169,13.3791,2.0619,0.0025,-0.0166,1.4106,-0.5830,0.4170,-0.5830,0.4170,2,2
1604,0,8.0200,-8.4157,13.3862,2.0618,0.0024,-0.0143,1.4052,-0.5830,0.2995,-0.5830,0.2739,2,2
1605,0,8.0250,-8.4145,13.3933,2.0616,0.0022,-0.0119,1.4050,0.4170,-0.5830,0.4170,-0.5830,2,2
1606,0,8.0300,-8.4133,13.4003,2.0615,0.0020,-0.0096,1.4099,0.4170,-0.5830,0.4170,-0.5830,2,2
1607,0,8.0350,-8.4121,13.4074,2.0613,0.0017,-0.0073,1.4199,0.4170,-0.5830,0.4170,-0.5830,2,2
1608,0,8.0400,-8.4109,13.4145,2.0612,0.0014,-0.0050,1.4248,-0.5830,0.4170,-0.5830,0.4170,2,2
1609,0,8.0450,-8.4097,13.4216,2.0611,0.0012,-0.0027,1.4245,-0.5830,0.4170,-0.5830,0.4170,2,2
1610,0,8.0500,-8.4085,13.4287,2.0610,0.0009,-0.0003,1.4191,-0.5830,0.4170,-0.5830,0.4170,2,2
1611,0,8.0550,-8.4073,13.4358,2.0609,0.0007,0.0019,1.4087,-0.5717,0.4014,-0.5830,0.4170,2,2
1612,0,8.0600,-8.4061,13.4428,2.0609,0.0005,0.0040,1.4033,0.4170,-0.5830,0.4170,-0.5830,2,2
1613,0,8.0650,-8.4049,13.4499,2.0608,0.0003,0.0062,1.4032,0.4170,-0.5830,0.4170,-0.5830,2,2
1614,0,8.0700,-8.4037,13.4570,2.0607,0.0002,0.0084,1.4081,0.4170,-0.5830,0.4170,-0.5830,2,2
1615,0,8.0750,-8.4025,13.4641,2.0607,0.0001,0.0104,1.4080,-0.5751,0.3927,-0.5830,0.4170,2,2
1616,0,8.0800,-8.4013,13.4712,2.0607,-0.0001,0.0124,1.4028,-0.5830,0.4170,-0.5830,0.4170,2,2
1617,0,8.0850,-8.4001,13.4783,2.0607,-0.0003,0.0143,1.3924,-0.5830,0.4111,-0.5830,0.4170,2,2
1618,0,8.0900,-8.3989,13.4854,2.0607,-0.0004,0.0163,1.3872,0.4170,-0.5830,0.4170,-0.5830,2,2
1619,0,8.0950,-8.3977,13.4925,2.0607,-0.0004,0.0183,1.3871,0.4170,-0.5830,0.4170,-0.5830,2,2
1620,0,8.1000,-8.3965,13.4996,2.0607,-0.0004,0.0202,1.3922,0.4170,-0.5830,0.4170,-0.5830,2,2
1621,0,8.1050,-8.3953,13.5067,2.0607,-0.0002,0.0222,1.4024,0.4170,-0.5830,0.4170,-0.5830,2,2
1622,0,8.1100,-8.3941,13.5138,2.0608,-0.0002,0.0242,1.4074,-0.5830,0.4170,-0.5830,0.4170,2,2
1623,0,8.1150,-8.3929,13.5209,2.0608,-0.0002,0.0261,1.4073,-0.5830,0.4170,-0.5830,0.4170,2,2
1624,0,8.1200,-8.3917,13.5280,2.0609,-0.0005,0.0281,1.4021,-0.5830,0.4170,-0.5830,0.4170,2,2
1625,0,8.1250,-8.3905,13.5352,2.0610,-0.0005,0.0300,1.4020,0.4170,-0.5830,0.4170,-0.5830,2,2
1626,0,8.1300,-8.3893,13.5423,2.0610,-0.0004,0.0320,1.4071,0.4170,-0.5830,0.4170,-0.5830,2,2
1627,0,8.1350,-8.3881,13.5495,2.0611,-0.0002,0.0339,1.4173,0.4170,-0.5830,0.4170,-0.5830,2,2
1628,0,8.1400,-8.3868,13.5566,2.0613,-0.0001,0.0358,1.4224,-0.5722,0.4170,-0.5830,0.4170,2,2
1629,0,8.1450,-8.3856,13.5638,2.0614,-0.0003,0.0377,1.4223,-0.5830,0.4170,-0.5830,0.4170,2,2
1630,0,8.1500,-8.3844,13.5710,2.0615,-0.0007,0.0396,1.4171,-0.5759,0.4170,-0.5830,0.4170,2,2
1631,0,8.1550,-8.3832,13.5781,2.0617,-0.0011,0.0410,1.4070,-0.5546,0.3631,-0.5830,0.4170,2,2
1632,0,8.1600,-8.3820,13.5853,2.0618,-0.0013,0.0424,1.4020,0.4170,-0.5830,0.4170,-0.5750,2,2
1633,0,8.1650,-8.3808,13.5926,2.0620,-0.0013,0.0438,1.4021,0.4170,-0.5830,0.4170,-0.5830,2,2
1634,0,8.1700,-8.3795,13.5998,2.0622,-0.0010,0.0451,1.4074,0.4170,-0.5830,0.4170,-0.5759,2,2
1635,0,8.1750,-8.3783,13.6070,2.0624,-0.0008,0.0463,1.4076,-0.5754,0.3857,-0.5830,0.4170,2,2
1636,0,8.1800,-8.3771,13.6143,2.0626,-0.0009,0.0474,1.4027,-0.5830,0.4170,-0.5830,0.4170,2,2
1637,0,8.1850,-8.3759,13.6215,2.0628,-0.0011,0.0485,1.3927,-0.5830,0.4102,-0.5830,0.4170,2,2
1638,0,8.1900,-8.3746,13.6288,2.0630,-0.0011,0.0495,1.3877,0.4170,-0.5830,0.4096,-0.5693,2,2
1639,0,8.1950,-8.3734,13.6361,2.0633,-0.0008,0.0505,1.3879,0.4170,-0.5830,0.4170,-0.5830,2,2
1640,0,8.2000,-8.3722,13.6434,2.0635,-0.0003,0.0514,1.3933,0.4170,-0.5830,0.4170,-0.5738,2,2
1641,0,8.2050,-8.3709,13.6507,2.0638,0.0006,0.0524,1.4037,0.4170,-0.5830,0.4170,-0.5830,2,2
1642,0,8.2100,-8.3697,13.6580,2.0641,0.0012,0.0533,1.4091,-0.5830,0.4170,-0.5830,0.4170,2,2
1643,0,8.2150,-8.3685,13.6653,2.0643,0.0015,0.0542,1.4092,-0.5830,0.4170,-0.5830,0.4170,2,2
1644,0,8.2200,-8.3672,13.6727,2.0646,0.0015,0.0552,1.4042,-0.5830,0.4170,-0.5830,0.4170,2,2
1645,0,8.2250,-8.3660,13.6800,2.0649,0.0018,0.0561,1.4044,0.4170,-0.5830,0.4170,-0.5830,2,2
1646,0,8.2300,-8.3647,13.6874,2.0653,0.0024,0.0571,1.4097,0.4170,-0.5830,0.4170,-0.5830,2,2
1647,0,8.2350,-8.3635,13.6948,2.0656,0.0033,0.0580,1.4202,0.4170,-0.5830,0.4170,-0.5830,2,2
1648,0,8.2400,-8.3622,13.7022,2.0659,0.0039,0.0589,1.4256,-0.5710,0.4170,-0.5830,0.4170,2,2
1649,0,8.2450,-8.3610,13.7096,2.0663,0.0041,0.0598,1.4258,-0.5830,0.4170,-0.5830,0.4170,2,2
1650,0,8.2500,-8.3597,13.7171,2.0667,0.0040,0.0606,1.4209,-0.5745,0.4170,-0.5830,0.4170,2,2
1651,0,8.2550,-8.3585,13.7245,2.0670,0.0037,0.0611,1.4110,-0.5482,0.3672,-0.5830,0.4170,2,2
1652,0,8.2600,-8.3572,13.7320,2.0674,0.0036,0.0613,1.4062,0.4170,-0.5830,0.4013,-0.5683,2,2
1653,0,8.2650,-8.3559,13.7395,2.0678,0.0039,0.0616,1.4066,0.4170,-0.5830,0.4170,-0.5830,2,2
1654,0,8.2700,-8.3546,13.7470,2.0682,0.0045,0.0617,1.4121,0.4170,-0.5830,0.4143,-0.5707,2,2
1655,0,8.2750,-8.3534,13.7545,2.0687,0.0050,0.0617,1.4125,-0.5710,0.3872,-0.5830,0.4170,2,2
1656,0,8.2800,-8.3521,13.7620,2.0691,0.0051,0.0616,1.4078,-0.5830,0.4170,-0.5830,0.4170,2,2
1657,0,8.2850,-8.3508,13.7696,2.0695,0.0049,0.0616,1.3979,-0.5830,0.4118,-0.5830,0.4170,2,2
1658,0,8.2900,-8.3495,13.7771,2.0700,0.0050,0.0614,1.3931,0.4170,-0.5830,0.3996,-0.5679,2,2
1659,0,8.2950,-8.3482,13.7847,2.0705,0.0055,0.0612,1.3935,0.4170,-0.5830,0.4170,-0.5830,2,2
1660,0,8.3000,-8.3469,13.7923,2.0709,0.0063,0.0608,1.3990,0.4170,-0.5830,0.4170,-0.5731,2,2
1661,0,8.3050,-8.3456,13.7999,2.0714,0.0074,0.0605,1.4096,0.4170,-0.5830,0.4170,-0.5830,2,2
1662,0,8.3100,-8.3443,13.8075,2.0719,0.0082,0.0601,1.4151,-0.5830,0.4170,-0.5830,0.4170,2,2
1663,0,8.3150,-8.3430,13.8152,2.0725,0.0087,0.0598,1.4154,-0.5830,0.4170,-0.5830,0.4170,2,2
1664,0,8.3200,-8.3417,13.8228,2.0730,0.0089,0.0596,1.4106,-0.5830,0.4170,-0.5830,0.4170,2,2
1665,0,8.3250,-8.3404,13.8305,2.0735,0.0094,0.0593,1.4110,0.4170,-0.5830,0.4148,-0.5830,2,2
1666,0,8.3300,-8.3390,13.8382,2.0741,0.0101,0.0589,1.4164,0.4170,-0.5830,0.4170,-0.5830,2,2
1667,0,8.3350,-8.3377,13.8459,2.0746,0.0112,0.0585,1.4271,0.4170,-0.5830,0.4170,-0.5830,2,2
1668,0,8.3400,-8.3364,13.8536,2.0752,0.0120,0.0581,1.4326,-0.5762,0.4170,-0.5830,0.4170,2,2
1669,0,8.3450,-8.3350,13.8613,2.0758,0.0124,0.0578,1.4329,-0.5830,0.4170,-0.5830,0.4170,2,2
1670,0,8.3500,-8.3337,13.8690,2.0764,0.0125,0.0575,1.4281,-0.5781,0.4170,-0.5830,0.4170,2,2
1671,0,8.3550,-8.3323,13.8768,2.0770,0.0125,0.0568,1.4184,-0.5508,0.3530,-0.5830,0.4020,2,2
1672,0,8.3600,-8.3310,13.8846,2.0776,0.0126,0.0560,1.4138,0.4170,-0.5830,0.3949,-0.5752,2,2
1673,0,8.3650,-8.3296,13.8923,2.0782,0.0131,0.0550,1.4144,0.4170,-0.5830,0.4170,-0.5830,2,2
1674,0,8.3700,-8.3283,13.9001,2.0788,0.0137,0.0539,1.4200,0.4170,-0.5830,0.3981,-0.5757,2,2
1675,0,8.3750,-8.3269,13.9079,2.0795,0.0141,0.0527,1.4206,-0.5759,0.4094,-0.5830,0.4170,2,2
1676,0,8.3800,-8.3255,13.9158,2.0801,0.0142,0.0516,1.4159,-0.5830,0.4170,-0.5830,0.4170,2,2
1677,0,8.3850,-8.3241,13.9236,2.0808,0.0140,0.0506,1.4062,-0.5811,0.4109,-0.5830,0.4170,2,2
1678,0,8.3900,-8.3227,13.9315,2.0815,0.0141,0.0493,1.4015,0.4170,-0.5830,0.3990,-0.5736,2,2
1679,0,8.3950,-8.3213,13.9393,2.0821,0.0144,0.0480,1.4020,0.4170,-0.5830,0.4170,-0.5830,2,2
1680,0,8.4000,-8.3199,13.9472,2.0828,0.0150,0.0465,1.4076,0.4170,-0.5830,0.4170,-0.5773,2,2
1681,0,8.4050,-8.3185,13.9551,2.0835,0.0158,0.0450,1.4183,0.4170,-0.5830,0.4170,-0.5830,2,2
1682,0,8.4100,-8.3171,13.9630,2.0843,0.0164,0.0435,1.4239,-0.5830,0.4170,-0.5830,0.4170,2,2
1683,0,8.4150,-8.3157,13.9709,2.0850,0.0168,0.0422,1.4244,-0.5830,0.4170,-0.5830,0.4170,2,2
1684,0,8.4200,-8.3143,13.9788,2.0857,0.0170,0.0409,1.4197,-0.5830,0.4170,-0.5830,0.4170,2,2
1685,0,8.4250,-8.3129,13.9867,2.0865,0.0173,0.0395,1.4201,0.4170,-0.5806,0.4112,-0.5830,2,2
1686,0,8.4300,-8.3114,13.9946,2.0873,0.0178,0.0380,1.4257,0.4170,-0.5830,0.4170,-0.5830,2,2
1687,0,8.4350,-8.3100,14.0026,2.0880,0.0185,0.0364,1.4364,0.4170,-0.5830,0.4170,-0.5830,2,2
1688,0,8.4400,-8.3085,14.0105,2.0888,0.0190,0.0350,1.4420,-0.5830,0.4170,-0.5830,0.4170,2,2
1689,0,8.4450,-8.3071,14.0185,2.0896,0.0194,0.0336,1.4424,-0.5830,0.4170,-0.5830,0.4170,2,2
1690,0,8.4500,-8.3056,14.0265,2.0905,0.0194,0.0324,1.4377,-0.5830,0.4170,-0.5830,0.3969,2,2
1691,0,8.4550,-8.3042,14.0344,2.0913,0.0194,0.0311,1.4283,-0.5675,0.3506,-0.5830,0.3726,2,2
1692,0,8.4600,-8.3027,14.0424,2.0921,0.0193,0.0295,1.4238,0.4170,-0.5830,0.3808,-0.5830,2,2
1693,0,8.4650,-8.3012,14.0504,2.0929,0.0194,0.0278,1.4245,0.4170,-0.5830,0.4170,-0.5830,2,2
1694,0,8.4700,-8.2997,14.0584,2.0937,0.0194,0.0258,1.4302,0.4170,-0.5830,0.3718,-0.5754,2,2
1695,0,8.4750,-8.2982,14.0664,2.0946,0.0192,0.0238,1.4308,-0.5830,0.4170,-0.5830,0.4170,2,2
1696,0,8.4800,-8.2967,14.0744,2.0954,0.0190,0.0219,1.4262,-0.5830,0.4170,-0.5830,0.4170,2,2
1697,0,8.4850,-8.2952,14.0824,2.0963,0.0187,0.0201,1.4165,-0.5830,0.3943,-0.5830,0.4170,2,2
1698,0,8.4900,-8.2937,14.0904,2.0972,0.0186,0.0180,1.4120,0.4170,-0.5830,0.4064,-0.5782,2,2
1699,0,8.4950,-8.2922,14.0984,2.0981,0.0185,0.0158,1.4125,0.4170,-0.5830,0.4170,-0.5830,2,2
1700,0,8.5000,-8.2907,14.1065,2.0990,0.0185,0.0136,1.4183,0.4170,-0.5830,0.4170,-0.5806,2,2
1701,0,8.5050,-8.2892,14.1145,2.0999,0.0186,0.0112,1.4291,0.4094,-0.5779,0.4140,-0.5830,2,2
1702,0,8.5100,-8.2876,14.1225,2.1008,0.0186,0.0090,1.4348,-0.5830,0.4170,-0.5830,0.4170,2,2
1703,0,8.5150,-8.2861,14.1305,2.1018,0.0186,0.0069,1.4353,-0.5830,0.4170,-0.5830,0.4170,2,2
1704,0,8.5200,-8.2846,14.1386,2.1027,0.0185,0.0049,1.4307,-0.5830,0.4170,-0.5830,0.4170,2,2
1705,0,8.5250,-8.2830,14.1466,2.1037,0.0184,0.0028,1.4312,0.4170,-0.5678,0.4170,-0.5830,2,2
1706,0,8.5300,-8.2815,14.1546,2.1047,0.0183,0.0007,1.4368,0.4170,-0.5830,0.4170,-0.5830,2,2
1707,0,8.5350,-8.2799,14.1627,2.1056,0.0181,-0.0015,1.4476,0.4170,-0.5722,0.4170,-0.5830,2,2
1708,0,8.5400,-8.2784,14.1707,2.1066,0.0179,-0.0035,1.4532,-0.5830,0.4170,-0.5830,0.4055,2,2
1709,0,8.5450,-8.2768,14.1787,2.1077,0.0177,-0.0055,1.4537,-0.5830,0.4170,-0.5830,0.4170,2,2
1710,0,8.5500,-8.2752,14.1867,2.1087,0.0173,-0.0071,1.4491,-0.5830,0.4170,-0.5830,0.3808,2,2
1711,0,8.5550,-8.2737,14.1948,2.1097,0.0171,-0.0088,1.4398,-0.5830,0.3497,-0.5830,0.3582,2,2
1712,0,8.5600,-8.2721,14.2028,2.1107,0.0165,-0.0107,1.4354,0.4170,-0.5830,0.3773,-0.5830,2,2
1713,0,8.5650,-8.2705,14.2108,2.1117,0.0160,-0.0127,1.4363,0.4170,-0.5830,0.4170,-0.5830,2,2
1714,0,8.5700,-8.2689,14.2188,2.1128,0.0152,-0.0150,1.4419,0.3789,-0.5830,0.3417,-0.5755,2,2
1715,0,8.5750,-8.2674,14.2268,2.1138,0.0144,-0.0173,1.4424,-0.5830,0.4170,-0.5830,0.4170,2,2
1716,0,8.5800,-8.2658,14.2348,2.1149,0.0138,-0.0194,1.4378,-0.5830,0.4170,-0.5830,0.4170,2,2
1717,0,8.5850,-8.2642,14.2428,2.1159,0.0134,-0.0217,1.4284,-0.5830,0.3181,-0.5830,0.3407,2,2
1718,0,8.5900,-8.2626,14.2508,2.1170,0.0129,-0.0240,1.4243,0.4170,-0.5830,0.4170,-0.5830,2,2
1719,0,8.5950,-8.2610,14.2588,2.1180,0.0123,-0.0263,1.4252,0.4170,-0.5830,0.4170,-0.5830,2,2
1720,0,8.6000,-8.2594,14.2668,2.1191,0.0116,-0.0287,1.4307,0.2973,-0.5830,0.3085,-0.5803,2,2
1721,0,8.6050,-8.2578,14.2748,2.1201,0.0110,-0.0308,1.4404,0.1981,-0.5751,0.2515,-0.5830,2,2
1722,0,8.6100,-8.2562,14.2827,2.1211,0.0105,-0.0327,1.4451,-0.5830,0.3846,-0.5830,0.3720,2,2
1723,0,8.6150,-8.2546,14.2907,2.1221,0.0102,-0.0347,1.4447,-0.5830,0.4170,-0.5830,0.4170,2,2
1724,0,8.6200,-8.2530,14.2986,2.1231,0.0099,-0.0364,1.4412,-0.5830,0.0108,-0.5830,-0.0202,2,2
1725,0,8.6250,-8.2514,14.3066,2.1240,0.0093,-0.0381,1.4430,0.4170,-0.5830,0.4170,-0.5830,2,2
1726,0,8.6300,-8.2498,14.3145,2.1250,0.0085,-0.0400,1.4499,0.4170,-0.5830,0.4170,-0.5830,2,2
1727,0,8.6350,-8.2482,14.3224,2.1258,0.0078,-0.0415,1.4595,-0.0615,-0.5687,-0.0310,-0.5830,2,2
1728,0,8.6400,-8.2466,14.3304,2.1267,0.0072,-0.0431,1.4639,-0.5830,0.4170,-0.5830,0.4170,2,2
1729,0,8.6450,-8.2449,14.3383,2.1275,0.0069,-0.0446,1.4633,-0.5830,0.4170,-0.5830,0.4170,2,2
1730,0,8.6500,-8.2433,14.3462,2.1283,0.0064,-0.0459,1.4601,-0.5830,-0.0833,-0.5830,-0.1286,2,2
1731,0,8.6550,-8.2417,14.3541,2.1289,0.0060,-0.0471,1.4546,-0.5830,-0.1084,-0.5830,-0.1160,2,2
1732,0,8.6600,-8.2401,14.3619,2.1294,0.0053,-0.0485,1.4514,-0.0971,-0.5830,-0.1410,-0.5830,2,2
1733,0,8.6650,-8.2385,14.3698,2.1299,0.0043,-0.0500,1.4534,0.4170,-0.5830,0.4170,-0.5830,2,2
1734,0,8.6700,-8.2369,14.3777,2.1303,0.0031,-0.0516,1.4579,-0.0868,-0.5830,-0.1023,-0.5793,2,2
1735,0,8.6750,-8.2353,14.3855,2.1307,0.0022,-0.0532,1.4572,-0.5830,0.4170,-0.5830,0.4170,2,2
1736,0,8.6800,-8.2337,14.3934,2.1311,0.0016,-0.0547,1.4514,-0.5830,0.4170,-0.5830,0.4170,2,2
1737,0,8.6850,-8.2321,14.4012,2.1314,0.0012,-0.0563,1.4428,-0.5830,-0.0550,-0.5830,-0.0449,2,2
1738,0,8.6900,-8.2305,14.4090,2.1317,0.0005,-0.0580,1.4394,0.4170,-0.5830,0.4170,-0.5830,2,2
1739,0,8.6950,-8.2289,14.4168,2.1321,-0.0005,-0.0596,1.4412,0.4170,-0.5830,0.4170,-0.5830,2,2
1740,0,8.7000,-8.2273,14.4246,2.1323,-0.0015,-0.0610,1.4459,-0.0275,-0.5830,-0.0004,-0.5823,2,2
1741,0,8.7050,-8.2257,14.4324,2.1324,-0.0024,-0.0621,1.4532,-0.0893,-0.5789,-0.0268,-0.5830,2,2
1742,0,8.7100,-8.2241,14.4402,2.1325,-0.0030,-0.0632,1.4568,-0.5830,0.1622,-0.5800,0.1586,2,2
1743,0,8.7150,-8.2225,14.4480,2.1325,-0.0033,-0.0643,1.4552,-0.5830,0.4170,-0.5830,0.4170,2,2
1744,0,8.7200,-8.2209,14.4557,2.1324,-0.0037,-0.0652,1.4523,-0.5830,-0.3119,-0.5719,-0.3379,2,2
1745,0,8.7250,-8.2193,14.4634,2.1323,-0.0043,-0.0661,1.4546,0.4170,-0.5830,0.4170,-0.5830,2,2
1746,0,8.7300,-8.2177,14.4712,2.1323,-0.0053,-0.0670,1.4620,0.4170,-0.5830,0.4170,-0.5830,2,2
1747,0,8.7350,-8.2161,14.4789,2.1320,-0.0064,-0.0675,1.4710,-0.2223,-0.5150,-0.1917,-0.5411,2,2
1748,0,8.7400,-8.2145,14.4866,2.1318,-0.0071,-0.0681,1.4749,-0.5830,0.4170,-0.5830,0.4170,2,2
1749,0,8.7450,-8.2129,14.4943,2.1316,-0.0075,-0.0687,1.4737,-0.5830,0.4170,-0.5830,0.4170,2,2
1750,0,8.7500,-8.2114,14.5019,2.1313,-0.0079,-0.0691,1.4701,-0.5830,-0.1242,-0.5830,-0.1553,2,2
1751,0,8.7550,-8.2098,14.5096,2.1309,-0.0082,-0.0696,1.4641,-0.5766,-0.0979,-0.5830,-0.1066,2,2
1752,0,8.7600,-8.2082,14.5172,2.1304,-0.0088,-0.0701,1.4608,0.0404,-0.4907,0.0088,-0.4957,2,2
1753,0,8.7650,-8.2066,14.5249,2.1299,-0.0099,-0.0707,1.4627,0.4170,-0.5830,0.4170,-0.5830,2,2
1754,0,8.7700,-8.2051,14.5325,2.1293,-0.0110,-0.0713,1.4666,-0.0059,-0.4206,-0.0116,-0.4119,2,2
1755,0,8.7750,-8.2035,14.5401,2.1288,-0.0118,-0.0719,1.4654,-0.5830,0.4170,-0.5830,0.4170,2,2
1756,0,8.7800,-8.2020,14.5477,2.1282,-0.0122,-0.0726,1.4590,-0.5830,0.4170,-0.5830,0.4170,2,2
1757,0,8.7850,-8.2004,14.5553,2.1276,-0.0124,-0.0734,1.4498,-0.5830,-0.0438,-0.5830,-0.0349,2,2
