count,mean,netvar,bb
1, 140, 0, 0x8000ab90-0x8000abc4
24, 4.833333333333333, 20, 0x800108ae-0x800108ba
2, 88, 106, 0x8001d29a-0x8001d2c8
58, 7.517241379310345, 204, 0x80026adc-0x80026ae6
2, 66, 6, 0x8002327e-0x8002328a
2, 3, 0, 0x80026848-0x8002684e
2, 5, 0, 0x8001f826-0x8001f828
106, 7.10377358490566, 329, 0x8000ffa0-0x8000ffa0
4, 5.5, 6, 0x80021da4-0x80021da8
91, 10.285714285714286, 117, 0x800156c6-0x800156d6
4, 36.25, 45, 0x80014db8-0x80014dc2
33, 14.636363636363637, 186, 0x80019510-0x80019524
2, 102.5, 55, 0x8000e036-0x8000e042
2, 14, 0, 0x8000cde4-0x8000cdf8
74, 5.675675675675675, 50, 0x8001306e-0x80013078
40, 19.925, 677, 0x80025678-0x8002567a
2, 7.5, 3, 0x80028652-0x8002865e
2, 17, 0, 0x8001af3a-0x8001af3c
280, 3.835714285714286, 234, 0x800166f8-0x800166fc
1, 21, 0, 0x8001ed5c-0x8001ed62
33, 1.4545454545454546, 15, 0x8001e630-0x8001e630
2, 44, 40, 0x8001a7b8-0x8001a7be
2, 4, 0, 0x8001ba14-0x8001ba14
6, 93.83333333333333, 29, 0x80026376-0x800263a8
2, 9, 0, 0x8001c62a-0x8001c630
3, 6, 0, 0x8000cd00-0x8000cd06
33, 7, 0, 0x8001e8ac-0x8001e8b6
4, 15.25, 49, 0x8000039e-0x800003a2
2, 13, 0, 0x8001d794-0x8001d7ae
8, 12, 0, 0x8002202a-0x8002203a
2, 8, 0, 0x8001c2ce-0x8001c2d2
72, 7.972222222222222, 430, 0x80013080-0x80013084
4, 50, 108, 0x8002861e-0x8002864c
2, 45, 40, 0x800232b6-0x800232c4
33, 13.606060606060606, 251, 0x8001a0fa-0x8001a100
17, 22, 102, 0x8000cb54-0x8000cb74
12, 3, 24, 0x8000f968-0x8000f968
2, 4.5, 3, 0x8001af2c-0x8001af30
2, 12.5, 17, 0x8001f0f2-0x8001f0f2
1, 157, 0, 0x8000ae90-0x8000aedc
40, 10.05, 282, 0x80025680-0x80025682
100, 7.84, 284, 0x80014b14-0x80014b22
1, 69, 0, 0x8000bbdc-0x8000bbee
1, 47, 0, 0x8001eb9a-0x8001ebc4
263, 6.840304182509506, 1010, 0x800166f2-0x800166f4
2, 10, 0, 0x8001ac82-0x8001ac94
2, 6, 0, 0x8001a29e-0x8001a2a2
2, 99.5, 63, 0x8001d5e6-0x8001d62e
7680, 1.0625, 480, 0x8000c96c-0x8000c96c
99, 10.595959595959595, 455, 0x800153fa-0x80015408
2, 66, 0, 0x8001f7fe-0x8001f808
1, 5, 0, 0x8001ca86-0x8001ca88
2, 8, 0, 0x80021e18-0x80021e28
2, 44, 40, 0x8001ad38-0x8001ad3e
2, 2.5, 3, 0x800265cc-0x800265cc
33, 5, 66, 0x8001e686-0x8001e688
111, 9.126126126126126, 347, 0x800001ca-0x800001d8
196, 22.005102040816325, 2941, 0x80016538-0x8001654e
2, 47, 40, 0x80025b8a-0x80025b9a
42, 2, 0, 0x8000c8d8-0x8000c8da
1, 122, 0, 0x8000021a-0x8000ba96
69, 3.217391304347826, 15, 0x8001b69e-0x8001b6a0
3008, 4.023936170212766, 72, 0x8000c71e-0x8000c724
3039110, 14.00120890655488, 3674, 0x800102ca-0x800102e8
1, 20, 0, 0x80010584-0x80010592
6, 5.5, 9, 0x80010aee-0x80010af6
2, 68, 10, 0x8000f518-0x8000f51e
2, 1, 0, 0x8001ab76-0x8001ab76
14, 1, 0, 0x80017604-0x80017604
2, 4, 0, 0x80020bfa-0x80020bfa
6, 3, 6, 0x80014ef4-0x80014ef8
2, 4, 0, 0x80019f46-0x80019f46
127, 3.921259842519685, 244, 0x800133da-0x800133da
33, 21.333333333333332, 539, 0x8001c87a-0x8001c87a
2, 8, 0, 0x8001a924-0x8001a92c
92, 5.804347826086956, 258, 0x8000c81a-0x8000c81c
218, 11.591743119266056, 565, 0x80022048-0x80022054
2, 6, 0, 0x8001b5de-0x8001b5e8
2, 69, 8, 0x80026882-0x80026886
2, 6.5, 3, 0x80023548-0x80023554
10, 4.7, 27, 0x8000be78-0x8000be7c
197, 5.893401015228426, 570, 0x800167c4-0x800167c8
108, 24.462962962962962, 914, 0x80016326-0x80016340
7424, 24.02667025862069, 198, 0x8000c6e8-0x8000c716
2, 9, 0, 0x8001f654-0x8001f65e
26, 5.961538461538462, 103, 0x80000286-0x80000288
6, 17, 6, 0x80014e84-0x80014e94
2, 65, 6, 0x80020292-0x80020292
33, 3.909090909090909, 96, 0x8001bcb6-0x8001bcb6
4, 45.25, 129, 0x80017a82-0x80017a92
33, 3.6666666666666665, 55, 0x80024e5c-0x80024e5e
33, 17.78787878787879, 356, 0x800258e4-0x800258ec
2, 66, 6, 0x8002023e-0x8002024c
2, 4, 0, 0x80020528-0x80020528
197, 31.21319796954315, 1421, 0x80016670-0x800166a0
2, 12, 0, 0x800259d6-0x800259f0
4, 7, 0, 0x80014dc6-0x80014dd0
6, 27.5, 123, 0x80012fd2-0x80012fda
2, 5, 0, 0x80016628-0x8001662e
2, 19, 0, 0x8001a7cc-0x8001a7f8
33, 21.545454545454547, 579, 0x8001c70c-0x8001c70c
2, 13.5, 19, 0x8001acaa-0x8001acae
2, 5, 0, 0x8001d554-0x8001d556
2, 55, 40, 0x80019edc-0x80019efe
7, 6, 0, 0x8000bf64-0x8000bf6c
253, 1.992094861660079, 251, 0x8000fce2-0x8000fce2
2, 14, 0, 0x8001f45e-0x8001f474
1, 76, 0, 0x80019980-0x80019986
2, 8, 0, 0x800256d0-0x800256e0
2, 7, 0, 0x8001f4fe-0x8001f50a
33, 4, 0, 0x8001a1d2-0x8001a1d8
2, 39, 40, 0x8001aebe-0x8001aec0
110, 2.4363636363636365, 158, 0x80010444-0x80010444
2, 83.5, 53, 0x8001ba9c-0x8001baee
1, 5, 0, 0x80016398-0x8001639c
2, 64, 8, 0x800263be-0x800263c4
3, 67.66666666666667, 137, 0x80011236-0x8001125e
2, 67.5, 27, 0x8001d412-0x8001d44a
2, 32.5, 57, 0x8001ad66-0x8001ad6a
2, 111, 100, 0x8001f5e4-0x8001f622
2, 22, 0, 0x80015416-0x80015418
2, 6, 0, 0x8001663e-0x80016644
2, 1, 0, 0x8001d0b8-0x8001d0b8
2, 5, 0, 0x800233f2-0x800233f4
2, 15, 12, 0x8001fe54-0x8001fe5e
4, 5.5, 6, 0x80027fa4-0x80027fac
2, 1, 0, 0x8001ba18-0x8001ba18
145, 3.2620689655172415, 38, 0x8000c026-0x8000c02a
84, 7.071428571428571, 6, 0x8000c2ec-0x8000c2f6
7168, 1.0022321428571428, 16, 0x8000c6ce-0x8000c6ce
1, 37, 0, 0x8001064c-0x80010664
7, 61.714285714285715, 159, 0x80010236-0x8001025a
4, 57, 104, 0x8001793e-0x80017956
1, 5, 0, 0x800149f2-0x800149f2
32, 18.625, 52, 0x800178ce-0x800178f6
6, 8.5, 3, 0x80022656-0x80022664
16735, 4.005019420376456, 84, 0x8000c3ec-0x8000c3f2
72, 2.388888888888889, 28, 0x8002036c-0x80020370
33, 8.515151515151516, 215, 0x8001e816-0x8001e818
2, 5, 0, 0x80019c70-0x80019c78
2, 6, 0, 0x8001d342-0x8001d348
28, 22.464285714285715, 69, 0x8000c868-0x8000c888
2, 5, 0, 0x80024a10-0x80024a12
108, 5.092592592592593, 118, 0x800164da-0x800164e4
2, 11, 0, 0x800133fc-0x8001340e
2, 9, 0, 0x8001f38c-0x8001f396
8, 41, 224, 0x800226be-0x800226d2
97, 12.618556701030927, 642, 0x80015374-0x80015380
2, 4, 0, 0x80017c5a-0x80017c62
12, 15.666666666666666, 128, 0x800282b2-0x800282be
2, 2.5, 3, 0x800256bc-0x800256bc
4, 69.75, 239, 0x80024bce-0x80024bde
2, 7, 0, 0x8001d984-0x8001d98c
33, 17.727272727272727, 486, 0x8001c00c-0x8001c00e
33, 1.1818181818181819, 6, 0x8001c930-0x8001c930
29990, 3.0150716905635213, 452, 0x8000c36c-0x8000c36e
2, 46, 40, 0x8001a82a-0x8001a83e
2, 9, 0, 0x8001ced6-0x8001cee2
12, 103.66666666666667, 92, 0x80025be6-0x80025c12
2, 5, 0, 0x80017c4a-0x80017c56
2, 42, 40, 0x80022776-0x80022782
4, 29, 80, 0x80010942-0x80010958
1, 3, 0, 0x80016146-0x8001614c
2, 8, 0, 0x8001cec6-0x8001ced0
2, 123, 12, 0x8001753e-0x80017548
33, 3.5454545454545454, 18, 0x8001ca94-0x8001ca98
26, 10.961538461538462, 51, 0x8000c0c4-0x8000c0d4
6, 34.833333333333336, 137, 0x8001782a-0x8001783c
60, 14.933333333333334, 416, 0x8000e142-0x8000e14c
99, 9.717171717171718, 170, 0x800001ea-0x800001f4
6, 5, 6, 0x80010ab2-0x80010ab8
92, 9.5, 414, 0x80015640-0x80015642
3, 22, 42, 0x80016934-0x80016944
2, 8, 0, 0x8001f6cc-0x8001f6dc
2, 12.5, 15, 0x8001aec4-0x8001aece
97, 6.670103092783505, 356, 0x800153ac-0x800153b2
4, 6, 8, 0x80021d82-0x80021d86
125, 6.984, 248, 0x80013582-0x8001358e
2, 7, 0, 0x8001d952-0x8001d95a
15, 11.133333333333333, 2, 0x8001f4ca-0x8001f4e6
2, 8, 0, 0x8001c20a-0x8001c20e
2, 80, 4, 0x800207e8-0x80020808
114, 9.947368421052632, 222, 0x8001077c-0x80010784
2, 5, 0, 0x8001d5b6-0x8001d5b6
1, 7, 0, 0x8001bc20-0x8001bc30
6, 39.666666666666664, 160, 0x80012ef2-0x80012f0e
33, 3.5454545454545454, 18, 0x8001c0a4-0x8001c0a6
2, 41.5, 39, 0x80024cfa-0x80024d04
176, 115.96022727272727, 3513, 0x8000cc14-0x8000cc6a
19, 4.684210526315789, 32, 0x80026bc6-0x80026bcc
4608, 20.170572916666668, 786, 0x8000c6ec-0x8000c716
33, 7.757575757575758, 91, 0x8001bd0e-0x8001bd10
2, 4, 0, 0x8000e0a6-0x8000e0b0
28, 32.25, 427, 0x8000f824-0x8000f854
80, 6.475, 38, 0x8002982e-0x8002983a
1, 93, 0, 0x80010158-0x80010174
2, 81.5, 77, 0x8001cf38-0x8001cf42
4, 26.5, 74, 0x80020490-0x8002049c
2, 41, 40, 0x80019c6c-0x80019c6c
33, 7.0606060606060606, 68, 0x80019f9e-0x80019fa0
7, 5.428571428571429, 24, 0x8001631e-0x80016322
68, 7, 0, 0x80020662-0x8002066a
2, 4, 0, 0x80024d0c-0x80024d0c
3, 6, 6, 0x8001ed3a-0x8001ed42
108, 84.30555555555556, 3921, 0x800101d6-0x8001020a
2, 5, 0, 0x80026cda-0x80026ce2
1, 27, 0, 0x8000e246-0x8000e254
109, 40.19266055045872, 2528, 0x800152b0-0x800152ce
3392, 11.366155660377359, 1242, 0x8000cad0-0x8000cae8
2, 3, 0, 0x8001f814-0x8001f818
108, 5, 0, 0x80016344-0x80016348
2, 4, 0, 0x800202a2-0x800202a2
3, 4, 0, 0x8000cc6e-0x8000cc6e
4, 22.5, 74, 0x8001ec4c-0x8001ec4c
33, 14.424242424242424, 80, 0x8001e736-0x8001e750
324, 9.790123456790123, 1228, 0x80013ce4-0x80013cf2
4, 5, 0, 0x80014d9c-0x80014d9e
72, 218.59722222222223, 1123, 0x8002677e-0x800267ec
6, 4, 6, 0x8000fdde-0x8000fde2
2, 4, 0, 0x800205b2-0x800205b8
2, 64, 6, 0x8001a6a4-0x8001a6a4
208, 6.235576923076923, 49, 0x800173ae-0x800173b6
12, 14.416666666666666, 125, 0x80017af8-0x80017b00
6, 33.666666666666664, 112, 0x80014f98-0x80014fae
31, 4.096774193548387, 3, 0x8000d0b2-0x8000d0b8
2, 9, 0, 0x80020ed8-0x80020ee2
6, 25.5, 123, 0x80022640-0x8002264a
2, 5, 0, 0x80020c64-0x80020c66
14, 18.285714285714285, 186, 0x8000f934-0x8000f93e
2, 81, 0, 0x8001aee8-0x8001af24
2, 6, 0, 0x80024c12-0x80024c18
10, 10, 80, 0x8000cbda-0x8000cbdc
28, 20.214285714285715, 174, 0x8000f30c-0x8000f330
84, 33.142857142857146, 12, 0x8000c744-0x8000c77a
2, 43, 40, 0x8002505c-0x80025066
2, 1, 0, 0x8002328e-0x8002328e
162, 34.46913580246913, 238, 0x8000c02e-0x8000c082
2, 6, 0, 0x8001a9c2-0x8001a9c8
2, 65, 6, 0x8001f4be-0x8001f4c0
1, 1, 0, 0x8000d28e-0x8000d28e
2, 7.5, 3, 0x8002326c-0x8002327a
2, 44, 40, 0x8001ab58-0x8001ab5e
33, 12.242424242424242, 8, 0x8001f186-0x8001f19c
33, 19.09090909090909, 597, 0x8001e682-0x8001e682
2, 44.5, 43, 0x8001bf14-0x8001bf1e
7680, 3.001171875, 9, 0x8000c970-0x8000c978
7, 5.428571428571429, 3, 0x8000bf80-0x8000bf8c
96, 6.729166666666667, 166, 0x80013e9e-0x80013ea6
2, 9, 0, 0x80027174-0x8002717e
103, 8.980582524271844, 204, 0x8001485e-0x80014868
7, 21.714285714285715, 124, 0x800111ac-0x800111b6
197, 15.060913705583756, 2179, 0x800166f0-0x800166f4
2, 40, 42, 0x8001e9ac-0x8001e9ac
2, 2.5, 3, 0x8001cda2-0x8001cda2
35, 9.857142857142858, 205, 0x8001bd9a-0x8001bda0
2, 5, 0, 0x80019d62-0x80019d6c
33, 2, 0, 0x8001a1ae-0x8001a1b0
1, 86, 0, 0x8001ecba-0x8001ece4
4, 7, 0, 0x80020fe4-0x80020ff6
193, 3.2487046632124352, 48, 0x8001058e-0x80010592
2, 7, 0, 0x8002050c-0x80020514
2, 65, 2, 0x8002084a-0x8002084a
33, 3.090909090909091, 3, 0x8001a1a4-0x8001a1aa
2282, 3.221735319894829, 2788, 0x8000c43c-0x8000c440
1, 3, 0, 0x80028fce-0x80028fd6
97, 13.061855670103093, 976, 0x80015228-0x8001522c
2, 44, 40, 0x8001daa0-0x8001daa6
1, 65, 0, 0x80028fbe-0x80028fc6
2, 53, 40, 0x8001ab8e-0x8001aba8
125, 7.44, 180, 0x8001354c-0x80013556
1, 1, 0, 0x8000e264-0x8000e264
14, 3.2857142857142856, 18, 0x80015338-0x8001533a
2, 5, 0, 0x8001d0b4-0x8001d0b6
4, 3, 0, 0x80028468-0x8002846e
91, 7.252747252747253, 114, 0x80010ed2-0x80010edc
2, 5, 0, 0x8001a992-0x8001a994
2, 37.5, 3, 0x8001eb8c-0x8001eb98
2, 71, 10, 0x800207b8-0x800207c2
1, 79, 0, 0x8000e220-0x8000e22e
33, 32.45454545454545, 147, 0x8001cbf4-0x8001cc32
2, 6.5, 3, 0x8001adce-0x8001add8
14, 8.5, 21, 0x8001941e-0x8001942c
6, 5, 0, 0x800144aa-0x800144b4
6, 5, 0, 0x8001ccfa-0x8001cd02
35, 4.485714285714286, 17, 0x8001bd98-0x8001bd98
43359, 1.0002767591503494, 12, 0x8000c4b0-0x8000c4b0
3037419, 3.000007901445273, 24, 0x8000fd32-0x8000fd36
2, 4.5, 3, 0x8001ad28-0x8001ad30
32, 10.21875, 39, 0x8001ca52-0x8001ca60
3, 3, 0, 0x8000cc0e-0x8000cc0e
28906, 1.0181277243478863, 524, 0x8000c45e-0x8000c45e
16, 3.125, 18, 0x80029810-0x80029814
2, 1, 0, 0x8001ab74-0x8001ab74
6, 27, 138, 0x80013f7e-0x80013f82
32, 2.59375, 19, 0x80019936-0x80019938
33, 22.060606060606062, 134, 0x8001e87a-0x8001e89e
2, 2, 0, 0x80020da8-0x80020daa
30, 4.4, 42, 0x8001ccb6-0x8001ccb8
33, 4.7272727272727275, 57, 0x8001c03c-0x8001c03e
1, 7, 0, 0x8001bba0-0x8001bba6
111, 1.837837837837838, 93, 0x8001533c-0x8001533c
4, 110.75, 91, 0x80013252-0x8001328c
208, 6.634615384615385, 132, 0x80017364-0x8001736e
111, 8.702702702702704, 744, 0x80014ffc-0x80015000
4, 11.5, 26, 0x8002774e-0x80027756
80, 21.225, 898, 0x8002985a-0x8002987a
2, 62.5, 3, 0x80022d0a-0x80022d12
2, 5.5, 3, 0x800200e0-0x800200ea
2, 62.5, 3, 0x8001ba40-0x8001ba48
2, 4.5, 3, 0x80019d9a-0x80019d9c
4, 8.75, 15, 0x8001ec2c-0x8001ec36
69, 1.1304347826086956, 9, 0x8001b69c-0x8001b69c
6, 4.666666666666667, 4, 0x80012f28-0x80012f30
2, 10, 0, 0x8001c1a4-0x8001c1b6
68, 17.25, 629, 0x8002066e-0x80020680
1, 217, 0, 0x8000b13c-0x8000b1a6
2, 7, 0, 0x8000cf6a-0x8000cf76
16, 14.25, 180, 0x800277c6-0x800277ce
2, 18, 16, 0x8001d59e-0x8001d5b2
2, 45, 40, 0x8002056e-0x8002057e
1, 67, 0, 0x8001ecf8-0x8001ed04
2, 19, 12, 0x80026888-0x8002689e
322, 5.468944099378882, 151, 0x80010b50-0x80010b58
1, 67, 0, 0x8000e078-0x8000e086
12, 3.75, 21, 0x80027088-0x8002708c
112, 5.401785714285714, 45, 0x800104e0-0x800104e8
2, 10.5, 3, 0x8001526e-0x80015286
70, 4.6, 182, 0x8001fe3e-0x8001fe40
1, 4, 0, 0x800160d8-0x800160d8
74, 8.662162162162161, 123, 0x80012712-0x80012722
91, 22.043956043956044, 641, 0x800156b2-0x800156c2
253, 24.142292490118578, 1301, 0x8000fb6a-0x8000fb92
12, 12.166666666666666, 74, 0x80021ce0-0x80021ce6
2, 8, 0, 0x80025240-0x80025248
2, 113, 40, 0x8001b5f4-0x8001b62c
2, 43, 40, 0x80024b18-0x80024b1e
111, 27.207207207207208, 1355, 0x80014fc8-0x80014fe2
4, 45, 96, 0x8001797a-0x8001797e
2, 41, 40, 0x8001ea6a-0x8001ea6a
2, 5, 0, 0x8001a9cc-0x8001a9ce
1607, 6.60423148724331, 4185, 0x80014fec-0x80014ff8
322, 2.6801242236024843, 219, 0x80016b5c-0x80016b60
1, 8, 0, 0x80019964-0x80019976
114, 5.219298245614035, 139, 0x8001078a-0x80010792
33, 4.636363636363637, 21, 0x8001bb8e-0x8001bb94
1, 1, 0, 0x80028fca-0x80028fca
2, 43, 40, 0x80025a9a-0x80025aa0
2, 2.5, 3, 0x8001bb24-0x8001bb24
2, 4.5, 3, 0x8001a50a-0x8001a50e
33, 4.181818181818182, 39, 0x8001bfc4-0x8001bfc6
2, 7, 0, 0x80020c54-0x80020c60
12, 1, 0, 0x80017724-0x80017724
33, 19.12121212121212, 334, 0x80019e9e-0x80019eb2
33, 11.757575757575758, 124, 0x8001a0da-0x8001a0e8
6, 37.666666666666664, 124, 0x80016648-0x80016660
197, 24.918781725888326, 1166, 0x8001674a-0x8001676c
2, 6, 0, 0x8001fce6-0x8001fcea
6, 7, 0, 0x8001442a-0x8001443e
2, 4.5, 3, 0x8001cdc6-0x8001cdcc
1, 137, 0, 0x80013e54-0x80013e76
2, 2, 0, 0x80017c66-0x80017c68
2, 49.5, 43, 0x8000f720-0x8000f746
33, 6.787878787878788, 125, 0x8001c0be-0x8001c0c0
1, 226, 0, 0x800290ba-0x80029132
1, 38, 0, 0x8000d31a-0x8000d32a
2, 2.5, 3, 0x8001d288-0x8001d288
127, 5.433070866141732, 182, 0x800133c0-0x800133ca
2, 44, 40, 0x8001d400-0x8001d40c
1, 24, 0, 0x8000d2c2-0x8000d2ee
322, 6.760869565217392, 1211, 0x80016b7a-0x80016b7e
2, 45, 40, 0x8001d680-0x8001d696
16, 16.6875, 171, 0x8002797c-0x80027982
26, 4, 52, 0x800002b6-0x800002b8
3, 200.33333333333334, 100, 0x8000cd0e-0x8000cd74
9, 19.11111111111111, 100, 0x8000cb94-0x8000cb9c
4, 95.5, 294, 0x8001acd4-0x8001ace4
2, 4, 0, 0x80025faa-0x80025fb0
2, 17, 0, 0x8001f820-0x8001f824
4, 28, 76, 0x800204e4-0x800204fe
2, 4, 0, 0x80020562-0x8002056a
2, 6, 0, 0x8001d76a-0x8001d77a
12272, 18.335479139504564, 28661, 0x8000c3f6-0x8000c410
111, 12.783783783783784, 642, 0x80000072-0x80000084
2, 16, 0, 0x80021e68-0x80021e86
106, 6.084905660377358, 9, 0x80019324-0x80019332
3, 25.666666666666668, 74, 0x8001499c-0x8001499c
306, 11.166666666666666, 663, 0x80010636-0x8001063e
2, 51.5, 29, 0x8001dc32-0x8001dc3a
6, 12, 12, 0x800226a6-0x800226ba
18912, 3.39498730964467, 26382, 0x8000c366-0x8000c368
253, 4.561264822134388, 648, 0x8000febe-0x8000febe
2, 3, 0, 0x80024a5e-0x80024a62
2, 38.5, 37, 0x800207a4-0x800207b4
2, 23, 38, 0x80020850-0x8002085a
2592, 4.045138888888889, 2709, 0x8000d258-0x8000d260
78, 11.256410256410257, 332, 0x8001933e-0x8001934a
1, 26, 0, 0x80010446-0x80010452
1, 6, 0, 0x80028fb6-0x80028fba
2, 4.5, 3, 0x8001a92e-0x8001a932
2, 37.5, 57, 0x8001f0ca-0x8001f0d8
42, 13.095238095238095, 4, 0x8000c88a-0x8000c89c
33470, 8.087600836570063, 36402, 0x8000c4f6-0x8000c502
11584, 3.0006906077348066, 8, 0x8000caba-0x8000cac2
33, 11.606060606060606, 20, 0x8001f15a-0x8001f16e
2, 62.5, 43, 0x80024a16-0x80024a2a
4, 23.5, 74, 0x80013202-0x8001320e
6, 17.666666666666668, 76, 0x80014efc-0x80014efe
2, 60, 40, 0x80020b02-0x80020b2c
97, 9.195876288659793, 116, 0x800149b2-0x800149c0
6, 58.833333333333336, 173, 0x80016c10-0x80016c16
91, 10.241758241758241, 113, 0x80010e96-0x80010eaa
2, 83, 0, 0x8000f45e-0x8000f49a
2, 5, 0, 0x80019d56-0x80019d58
1, 7, 0, 0x8000e08a-0x8000e092
1, 26, 0, 0x80014b36-0x80014b3e
6, 39.333333333333336, 50, 0x80013fb6-0x80013fd0
2, 7.5, 3, 0x8001fc5e-0x8001fc6a
2, 5, 0, 0x8001c366-0x8001c368
1, 221, 0, 0x8000b22a-0x8000b296
2, 45, 40, 0x8001a9fa-0x8001aa04
10, 1.6, 6, 0x8000be88-0x8000be88
3, 77, 75, 0x8001117e-0x800111a2
108, 19.50925925925926, 1567, 0x800164e6-0x800164f2
97, 17.082474226804123, 978, 0x8001533e-0x80015346
17, 4.235294117647059, 21, 0x80016b16-0x80016b1a
33, 8.757575757575758, 91, 0x8001c958-0x8001c962
6, 43.5, 159, 0x80022614-0x80022630
2, 138, 120, 0x80020e72-0x80020ec8
6, 7, 0, 0x80013fd4-0x80013fe0
2, 5, 0, 0x800233bc-0x800233c6
41, 11.048780487804878, 289, 0x8001a5d0-0x8001a5d6
6, 38, 78, 0x80026e60-0x80026ea8
4, 28.5, 74, 0x800108fa-0x8001090c
1, 47, 0, 0x80016a92-0x80016ab4
4, 6, 0, 0x80014de2-0x80014de8
2, 51, 40, 0x80023252-0x80023268
1, 8, 0, 0x800103b2-0x800103ba
108, 6.194444444444445, 129, 0x800164f6-0x800164fc
6, 3.5, 3, 0x80016c28-0x80016c2c
28, 29.285714285714285, 120, 0x8000c820-0x8000c864
125, 2.064, 8, 0x8000cd82-0x8000cd86
33, 6.363636363636363, 12, 0x8001c8ae-0x8001c8b8
33, 14.93939393939394, 64, 0x8001c760-0x8001c778
125, 16.728, 216, 0x80013558-0x80013578
7680, 7.015625, 120, 0x8000c97c-0x8000c988
91, 4, 0, 0x80015728-0x80015730
7, 47.285714285714285, 226, 0x8000d29a-0x8000d2b8
1, 68, 0, 0x8000d0aa-0x8000d0b8
6, 33.5, 165, 0x80013032-0x80013038
2, 120, 40, 0x80027126-0x8002715a
10, 22.9, 59, 0x8000bef6-0x8000bf18
3008, 3.0059840425531914, 18, 0x8000c9da-0x8000c9e0
4, 1, 0, 0x80028650-0x80028650
33, 10.606060606060606, 152, 0x8001cbb2-0x8001cbc0
2, 41, 40, 0x8001c418-0x8001c418
1000, 4.099, 99, 0x8000c0d8-0x8000c0e2
4, 47.5, 138, 0x8002513c-0x80025154
3000, 12.027666666666667, 83, 0x8001600c-0x80016014
2, 25.5, 15, 0x80020790-0x800207a0
2, 3.5, 3, 0x80019c92-0x80019c92
6, 25.166666666666668, 97, 0x80021fba-0x80021fce
111, 9.27027027027027, 30, 0x800152d2-0x800152e2
1, 5, 0, 0x800195ae-0x800195b6
33, 14.636363636363637, 318, 0x8001a15c-0x8001a164
1, 64, 0, 0x800195a4-0x800195aa
2, 32.5, 57, 0x8001a292-0x8001a292
2, 74, 0, 0x800234fe-0x80023518
2, 5.5, 1, 0x800263b0-0x800263ba
33, 4.181818181818182, 39, 0x8001caac-0x8001caae
2, 64, 0, 0x8000f54c-0x8000f554
3039109, 1.0000078970514055, 24, 0x800102ea-0x800102ea
6, 31.833333333333332, 35, 0x80016c30-0x80016c3a
2, 6, 0, 0x80020b72-0x80020b78
26, 17.692307692307693, 252, 0x8000f438-0x8000f44c
33, 14.515151515151516, 281, 0x8001a194-0x8001a1a0
4, 6, 4, 0x8002039c-0x800203a2
24, 7.125, 51, 0x800108aa-0x800108ac
14, 2.642857142857143, 9, 0x80017dd2-0x80017dd4
4, 20, 72, 0x80016480-0x80016484
2, 10.5, 3, 0x80022792-0x800227a4
33, 4.454545454545454, 15, 0x80019f84-0x80019f8c
68, 18, 748, 0x800203a6-0x800203b8
2, 128, 0, 0x80017c30-0x80017c46
6, 4, 0, 0x8001ccf4-0x8001ccf4
2, 71, 6, 0x8001f3ec-0x8001f3fc
4, 55.5, 50, 0x80014e46-0x80014e64
4, 19.5, 58, 0x80029894-0x800298a0
33, 5, 0, 0x8001f1a0-0x8001f1ac
2, 12.5, 3, 0x80025c70-0x80025c86
2, 11, 0, 0x8001f68e-0x8001f6a0
2, 4, 0, 0x8001a24a-0x8001a24a
448, 3.5, 672, 0x8000c9e2-0x8000c9e4
2, 8, 0, 0x8001d69a-0x8001d6b0
2, 4, 0, 0x8001d7e8-0x8001d7e8
72, 30.555555555555557, 976, 0x8002675c-0x8002677a
2, 6, 0, 0x8001f0dc-0x8001f0ee
2, 56, 28, 0x8001d3b8-0x8001d3d2
28906, 10.019165571161697, 554, 0x8000c462-0x8000c476
1, 57, 0, 0x8001606a-0x8001608a
2, 45, 40, 0x8001da70-0x8001da8a
2, 70, 6, 0x800234bc-0x800234ca
3, 8.333333333333334, 13, 0x80011268-0x80011272
4, 27, 80, 0x80025bdc-0x80025be2
4, 3, 0, 0x8001cbda-0x8001cbde
23266, 28.065030516633716, 1513, 0x8000c392-0x8000c3e4
33, 6.454545454545454, 81, 0x8001f0c2-0x8001f0c8
194, 5.953608247422681, 573, 0x8000049c-0x800004a2
2, 36.5, 19, 0x8001aea6-0x8001aeb2
3, 5, 3, 0x8001ec20-0x8001ec28
14, 22.714285714285715, 234, 0x8001531e-0x8001532a
68, 19.897058823529413, 809, 0x80012728-0x80012740
2, 39, 40, 0x8001d0be-0x8001d0be
33, 6.757575757575758, 91, 0x8001bc86-0x8001bc86
2, 64.5, 9, 0x80019ec6-0x80019ecc
12, 9.333333333333334, 52, 0x800152f8-0x80015306
111, 7, 111, 0x800001dc-0x800001e0
2, 6, 0, 0x800251ea-0x800251f4
16, 4.375, 38, 0x800279ec-0x800279f0
8, 18.875, 63, 0x8002755c-0x80027570
1, 225, 0, 0x8000b31a-0x8000b382
16, 14.4375, 119, 0x80029818-0x80029826
2, 6, 0, 0x8000cee2-0x8000cee6
1000, 16.283, 3283, 0x8000c414-0x8000c438
111, 8.81981981981982, 424, 0x800001b2-0x800001bc
2, 13.5, 3, 0x8001aa0a-0x8001aa22
33, 5.363636363636363, 45, 0x8001992c-0x80019930
2, 62, 0, 0x8001c0ea-0x8001c0ea
2, 11, 0, 0x8001fd1e-0x8001fd36
