cell_id,family,pair,arm,solver,ok,solver_status,timed_out,returncode,makespan_pred_ms,num_operations,num_periodic_operations,total_busy_ms,wall_s,build_s,solve_s,mosek_time_s,mip_rel_gap,mip_best_obj,mip_best_bound,num_period_misses,worst_late_ms,util_CPU_P,util_CPU_E,busy_CPU_P_ms,busy_CPU_E_ms,n_CPU_P,n_CPU_E,hw_CPU_P,hw_CPU_E,failure_reason,error
base__networks_scale_ladder_gempair__greedy_periodic,scale_ladder,gempair,base,greedy_periodic,True,heuristic,,0,128.845742,126,0,138.89655499999998,1.5376384258270264,,,,,,,0,0.0,0.5390032795961547,,138.89655500000003,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_gempair__decomposed,scale_ladder,gempair,base,decomposed,True,heuristic,,0,128.845742,126,0,138.89655499999998,1.41505765914917,,,,,,,0,0.0,0.5390032795961547,,138.89655500000003,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_gempair__milp,scale_ladder,gempair,base,milp,True,optimal_inaccurate,False,0,130.56081299999735,126,0,138.89655499999998,524.0202624797821,358.0,121.1,120.99,0.244880743810932,130.560813,98.588984,0,0.0,0.5319228327721996,,138.89655500000003,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_hetero__greedy,scale_ladder,hetero,base,greedy,True,heuristic,,0,111.349229,126,0,118.457824,1.4944767951965332,,,,,,,0,0.0,0.38579713919707526,0.6780434016296603,42.958214000000005,75.49961,1,1,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_hetero__greedy_periodic,scale_ladder,hetero,base,greedy_periodic,True,heuristic,,0,111.349229,126,0,118.457824,1.507049322128296,,,,,,,0,0.0,0.38579713919707526,0.6780434016296603,42.958214000000005,75.49961,1,1,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_hetero__decomposed,scale_ladder,hetero,base,decomposed,True,heuristic,,0,111.349229,126,0,118.457824,1.4247503280639648,,,,,,,0,0.0,0.38579713919707526,0.6780434016296603,42.958214000000005,75.49961,1,1,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_hetero__milp,scale_ladder,hetero,base,milp,True,optimal,False,0,97.17012999999977,126,0,136.58783799999995,86.33601975440979,69.8,1.679,1.64,6.964074247915913e-05,97.17013,97.163363,0,0.0,0.5138738108099692,0.8917828246190491,49.933184999999995,86.654653,1,1,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_quad__greedy,scale_ladder,quad,base,greedy,True,heuristic,,0,109.634598,126,0,118.457824,1.6424744129180908,,,,,,,0,0.0,0.19591540801745813,0.34432383288348434,42.958214,75.49960999999998,2,2,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_quad__greedy_periodic,scale_ladder,quad,base,greedy_periodic,True,heuristic,,0,109.634598,126,0,118.457824,1.6538450717926025,,,,,,,0,0.0,0.19591540801745813,0.34432383288348434,42.958214,75.49960999999998,2,2,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_quad__decomposed,scale_ladder,quad,base,decomposed,True,heuristic,,0,109.634598,126,0,118.457824,1.4251012802124023,,,,,,,0,0.0,0.19591540801745813,0.34432383288348434,42.958214,75.49960999999998,2,2,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_quad__milp,scale_ladder,quad,base,milp,False,,True,-9,,,,,1200.5997879505157,,,,,,,,,,,,,0,0,,,wall_clock_timeout,run failed (rc=-9) or no schedule json
base__networks_scale_ladder_rvvpair__greedy,scale_ladder,rvvpair,base,greedy,True,heuristic,,0,132.65391600000004,126,0,139.23220999999992,1.5303149223327637,,,,,,,0,0.0,,0.5247949483828277,,139.23220999999995,0,2,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_rvvpair__greedy_periodic,scale_ladder,rvvpair,base,greedy_periodic,True,heuristic,,0,132.65391600000004,126,0,139.23220999999992,1.5357160568237305,,,,,,,0,0.0,,0.5247949483828277,,139.23220999999995,0,2,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_rvvpair__decomposed,scale_ladder,rvvpair,base,decomposed,True,heuristic,,0,132.65391600000004,126,0,139.23220999999992,1.4304070472717285,,,,,,,0,0.0,,0.5247949483828277,,139.23220999999995,0,2,gemmini_q31,V256D128_rvv,,
base__networks_scale_ladder_rvvpair__milp,scale_ladder,rvvpair,base,milp,True,optimal_inaccurate,False,0,118.20223200001685,126,0,139.23220999999992,524.4017560482025,359.5,120.5,120.41,0.17623953158515646,118.202232,97.370326,0,0.0,,0.5889576179914273,,139.23220999999998,0,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_gempair__greedy,tight_loop,gempair,base,greedy,True,heuristic,,0,98.40299499999996,252,252,148.61166400000005,2.837008476257324,,,,,,,4,89.27899499999997,0.7551175855978777,,148.611664,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_gempair__greedy_periodic,tight_loop,gempair,base,greedy_periodic,True,heuristic,,0,98.40299499999996,252,252,148.61166400000005,2.778623342514038,,,,,,,4,89.27899499999997,0.7551175855978777,,148.611664,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_gempair__decomposed,tight_loop,gempair,base,decomposed,True,heuristic,,0,93.88345399999997,252,252,148.61166400000005,3.9729931354522705,,,,,,,28,84.75945399999998,0.7914688779984597,,148.61166399999996,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_gempair__milp,tight_loop,gempair,base,milp,False,infeasible,False,1,,,,,495.5496509075165,456.4,0.1974,0.1,,,,,,,,,,0,0,,,milp_proved_infeasible,run failed (rc=1) or no schedule json
base__networks_tight_loop_hetero__greedy,tight_loop,hetero,base,greedy,True,heuristic,,0,102.03749799999999,252,252,147.69221299999995,2.420548677444458,,,,,,,4,87.56549799999999,0.8765445424779036,0.5708862147913507,89.440412,58.25180100000001,1,1,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_hetero__greedy_periodic,tight_loop,hetero,base,greedy_periodic,True,heuristic,,0,102.03749799999999,252,252,147.69221299999995,2.4342563152313232,,,,,,,4,87.56549799999999,0.8765445424779036,0.5708862147913507,89.440412,58.25180100000001,1,1,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_hetero__decomposed,tight_loop,hetero,base,decomposed,True,heuristic,,0,106.924806,252,252,147.47196299999993,3.1112186908721924,,,,,,,28,92.45280600000001,0.6702261026314136,0.7089857801565711,71.66379599999999,75.80816700000001,1,1,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_hetero__milp,tight_loop,hetero,base,milp,False,infeasible,False,1,,,,,126.34895324707031,113.8,0.1851,0.11,,,,,,,,,,0,0,,,milp_proved_infeasible,run failed (rc=1) or no schedule json
base__networks_tight_loop_quad__greedy,tight_loop,quad,base,greedy,True,heuristic,,0,84.337813,252,252,146.92974799999993,3.7558786869049072,,,,,,,4,69.865813,0.3530985561600939,0.5179801615201951,59.55911999999999,87.37062800000001,2,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_quad__greedy_periodic,tight_loop,quad,base,greedy_periodic,True,heuristic,,0,84.337813,252,252,146.92974799999993,3.819066286087036,,,,,,,4,69.865813,0.3530985561600939,0.5179801615201951,59.55911999999999,87.37062800000001,2,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_quad__decomposed,tight_loop,quad,base,decomposed,True,heuristic,,0,64.26777999999999,252,252,147.51572899999996,5.922063827514648,,,,,,,28,50.357156999999994,0.554062198818755,0.5936025330266583,71.21669499999999,76.299034,2,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_quad__milp,tight_loop,quad,base,milp,False,infeasible,False,1,,,,,1146.907687664032,1054.0,0.3714,0.19,,,,,,,,,,0,0,,,milp_proved_infeasible,run failed (rc=1) or no schedule json
base__networks_tight_loop_rvvpair__greedy,tight_loop,rvvpair,base,greedy,True,heuristic,,0,89.921403,252,252,147.38149199999992,2.7822883129119873,,,,,,,4,79.066756,,0.8195017375340552,,147.381492,0,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_rvvpair__greedy_periodic,tight_loop,rvvpair,base,greedy_periodic,True,heuristic,,0,89.921403,252,252,147.38149199999992,2.7832083702087402,,,,,,,4,79.066756,,0.8195017375340552,,147.381492,0,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_rvvpair__decomposed,tight_loop,rvvpair,base,decomposed,True,heuristic,,0,95.50718999999987,252,252,147.38149199999992,3.8493075370788574,,,,,,,28,81.03518999999987,,0.7715727580300512,,147.38149200000004,0,2,gemmini_q31,V256D128_rvv,,
base__networks_tight_loop_rvvpair__milp,tight_loop,rvvpair,base,milp,False,infeasible,False,1,,,,,467.35225558280945,422.1,0.1944,0.1,,,,,,,,,,0,0,,,milp_proved_infeasible,run failed (rc=1) or no schedule json
base__networks_vint_intro_gempair__greedy,vint_intro,gempair,base,greedy,True,heuristic,,0,4074.9441970000003,661,56,5270.672611000005,4.700625658035278,,,,,,,0,0.0,0.646717151964965,,5270.672611000004,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_gempair__greedy_periodic,vint_intro,gempair,base,greedy_periodic,True,heuristic,,0,4074.6698070000007,661,56,5270.672611000005,4.73391056060791,,,,,,,1,1.8957999999999977,0.6467607021733826,,5270.672611000004,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_gempair__decomposed,vint_intro,gempair,base,decomposed,True,heuristic,,0,4074.3677300000004,661,56,5270.672611000005,3.3242383003234863,,,,,,,0,0.0,0.6468086535478234,,5270.672611000004,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_gempair__milp,vint_intro,gempair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_intro_hetero__greedy,vint_intro,hetero,base,greedy,True,heuristic,,0,4472.2742219999955,661,56,5195.784015999997,4.1633522510528564,,,,,,,0,0.0,0.9814908167766652,0.18028588967861395,4389.4960790000005,806.2879370000002,1,1,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_hetero__greedy_periodic,vint_intro,hetero,base,greedy_periodic,True,heuristic,,0,4472.374208999996,661,56,5195.818658999997,4.212334156036377,,,,,,,0,0.0,0.9814912305787344,0.18026724851815745,4389.596066,806.2225930000002,1,1,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_hetero__decomposed,vint_intro,hetero,base,decomposed,True,heuristic,,0,4472.2742219999955,661,56,5195.784015999997,3.346066951751709,,,,,,,0,0.0,0.9814908167766652,0.18028588967861395,4389.4960790000005,806.2879370000002,1,1,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_hetero__milp,vint_intro,hetero,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_intro_quad__greedy,vint_intro,quad,base,greedy,True,heuristic,,0,3844.6859930000014,661,56,5098.174853999996,5.942086219787598,,,,,,,0,0.0,0.5894512429951779,0.07356452256828039,4532.509875000002,565.6649790000002,2,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_quad__greedy_periodic,vint_intro,quad,base,greedy_periodic,True,heuristic,,0,3844.6859930000014,661,56,5098.174853999996,5.879696369171143,,,,,,,0,0.0,0.5894512429951779,0.07356452256828037,4532.509875000002,565.6649790000001,2,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_quad__decomposed,vint_intro,quad,base,decomposed,True,heuristic,,0,3844.6859930000014,661,56,5098.174853999996,3.3276302814483643,,,,,,,0,0.0,0.5894512429951779,0.07356452256828039,4532.509875000002,565.6649790000002,2,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_quad__milp,vint_intro,quad,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_intro_rvvpair__greedy,vint_intro,rvvpair,base,greedy,True,heuristic,,0,12149.204616999992,661,56,17023.304315999943,4.830602407455444,,,,,,,0,0.0,,0.7005933660949223,,17023.30431599999,0,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_rvvpair__greedy_periodic,vint_intro,rvvpair,base,greedy_periodic,True,heuristic,,0,12141.930165999991,661,56,17023.304315999943,4.909045219421387,,,,,,,0,0.0,,0.7010131043114092,,17023.304315999994,0,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_rvvpair__decomposed,vint_intro,rvvpair,base,decomposed,True,heuristic,,0,12149.204616999992,661,56,17023.304315999943,3.320300817489624,,,,,,,0,0.0,,0.7005933660949223,,17023.30431599999,0,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_intro_rvvpair__milp,vint_intro,rvvpair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_multi_gempair__greedy,vint_multi,gempair,base,greedy,True,heuristic,,0,4107.657025000001,745,140,5279.316215000017,5.631302833557129,,,,,,,0,0.0,0.6426189166803675,,5279.316215000004,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_gempair__greedy_periodic,vint_multi,gempair,base,greedy_periodic,True,heuristic,,0,4107.657025000001,745,140,5279.316215000017,5.570969343185425,,,,,,,3,6.497405999999998,0.6426189166803676,,5279.316215000005,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_gempair__decomposed,vint_multi,gempair,base,decomposed,True,heuristic,,0,4107.657025000001,745,140,5279.316215000017,3.7242603302001953,,,,,,,0,0.0,0.6426189166803673,,5279.316215000003,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_gempair__milp,vint_multi,gempair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_multi_hetero__greedy,vint_multi,hetero,base,greedy,True,heuristic,,0,4546.387975999996,745,140,5204.79046099999,4.868716478347778,,,,,,,0,0.0,0.9669661597750108,0.17785264769933037,4396.203322,808.5871389999991,1,1,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_hetero__greedy_periodic,vint_multi,hetero,base,greedy_periodic,True,heuristic,,0,4546.387975999996,745,140,5207.772821999997,4.865946531295776,,,,,,,7,101.44220599999998,0.9672233764943441,0.17825141569044128,4397.372729000003,810.4000929999994,1,1,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_hetero__decomposed,vint_multi,hetero,base,decomposed,True,heuristic,,0,4546.275169999996,745,140,5208.5704029999915,3.7421226501464844,,,,,,,0,0.0,0.9675009550730744,0.17817769574207276,4398.525569,810.0448339999995,1,1,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_hetero__milp,vint_multi,hetero,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_multi_quad__greedy,vint_multi,quad,base,greedy,True,heuristic,,0,4012.8136910000026,745,140,5101.930286999988,7.3155837059021,,,,,,,0,0.0,0.5678537293198246,0.06785112516204277,4557.382439000004,544.5478479999999,2,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_quad__greedy_periodic,vint_multi,quad,base,greedy_periodic,True,heuristic,,0,4012.8136910000026,745,140,5106.631056999989,7.254406690597534,,,,,,,0,0.0,0.5677527519181302,0.0685378225051515,4556.572032000002,550.0590250000001,2,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_quad__decomposed,vint_multi,quad,base,decomposed,True,heuristic,,0,4012.7857770000032,745,140,5101.5720219999885,3.8772687911987305,,,,,,,0,0.0,0.5680016199877993,0.06766301619095869,4558.537644000004,543.034378,2,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_quad__milp,vint_multi,quad,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_vint_multi_rvvpair__greedy,vint_multi,rvvpair,base,greedy,True,heuristic,,0,12337.001418999993,745,140,17052.188635999984,5.896799564361572,,,,,,,0,0.0,,0.6910994032041786,,17052.188636,0,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_rvvpair__greedy_periodic,vint_multi,rvvpair,base,greedy_periodic,True,heuristic,,0,12337.001418999993,745,140,17052.188635999984,5.821153402328491,,,,,,,0,0.0,,0.6910994032041783,,17052.18863599999,0,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_rvvpair__decomposed,vint_multi,rvvpair,base,decomposed,True,heuristic,,0,12337.001418999993,745,140,17052.188635999984,3.759735584259033,,,,,,,0,0.0,,0.6910994032041784,,17052.188635999995,0,2,gemmini_q31,V256D128_rvv,,
base__networks_vint_multi_rvvpair__milp,vint_multi,rvvpair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_bimodal_gempair__greedy,bimodal,gempair,shard,greedy,True,heuristic,,0,263.199548,442,224,416.201227999999,5.1036906242370605,,,,,,,0,0.0,0.790657186083008,,416.20122799999916,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_gempair__greedy_periodic,bimodal,gempair,shard,greedy_periodic,True,heuristic,,0,263.199548,442,224,416.201227999999,5.125985383987427,,,,,,,0,0.0,0.790657186083008,,416.20122799999916,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_gempair__decomposed,bimodal,gempair,shard,decomposed,True,heuristic,,0,263.199548,442,224,416.201227999999,3.6865594387054443,,,,,,,0,0.0,0.790657186083008,,416.20122799999916,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_gempair__milp,bimodal,gempair,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_bimodal_hetero__greedy,bimodal,hetero,shard,greedy,True,heuristic,,0,252.61608800000002,442,224,330.55086699999833,4.194907188415527,,,,,,,0,0.0,0.8116935648215733,0.49681718608515557,205.04685300000028,125.50401400000004,1,1,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_hetero__greedy_periodic,bimodal,hetero,shard,greedy_periodic,True,heuristic,,0,252.61608800000002,442,224,330.55086699999833,4.306219577789307,,,,,,,0,0.0,0.8116935648215733,0.49681718608515557,205.04685300000028,125.50401400000004,1,1,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_hetero__decomposed,bimodal,hetero,shard,decomposed,True,heuristic,,0,252.61608800000002,442,224,330.55086699999833,3.292755603790283,,,,,,,0,0.0,0.8116935648215733,0.49681718608515557,205.04685300000028,125.50401400000004,1,1,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_hetero__milp,bimodal,hetero,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_bimodal_quad__greedy,bimodal,quad,shard,greedy,True,heuristic,,0,161.2314650000001,442,224,313.8907389999983,7.721375465393066,,,,,,,0,0.0,0.5272335955019689,0.4461829116295629,170.0132899999998,143.877449,2,2,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_quad__greedy_periodic,bimodal,quad,shard,greedy_periodic,True,heuristic,,0,161.2314650000001,442,224,313.8907389999983,7.579538822174072,,,,,,,0,0.0,0.5272335955019689,0.4461829116295629,170.0132899999998,143.877449,2,2,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_quad__decomposed,bimodal,quad,shard,decomposed,True,heuristic,,0,161.2314650000001,442,224,313.8907389999983,4.8340983390808105,,,,,,,0,0.0,0.5272335955019689,0.4461829116295629,170.0132899999998,143.877449,2,2,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_quad__milp,bimodal,quad,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_bimodal_rvvpair__greedy,bimodal,rvvpair,shard,greedy,True,heuristic,,0,280.910443,442,224,525.1584680000004,5.171141147613525,,,,,,,0,0.0,,0.9347435830286995,,525.1584679999985,0,2,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_rvvpair__greedy_periodic,bimodal,rvvpair,shard,greedy_periodic,True,heuristic,,0,280.910443,442,224,525.1584680000004,5.167224884033203,,,,,,,0,0.0,,0.9347435830286995,,525.1584679999985,0,2,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_rvvpair__decomposed,bimodal,rvvpair,shard,decomposed,True,heuristic,,0,280.910443,442,224,525.1584680000004,3.7739322185516357,,,,,,,0,0.0,,0.9347435830286995,,525.1584679999985,0,2,gemmini_q31,V256D128_rvv,,
shard__networks_bimodal_rvvpair__milp,bimodal,rvvpair,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_control_mix_gempair__greedy,control_mix,gempair,shard,greedy,True,heuristic,,0,48.00887599999997,407,126,82.67309099999996,6.177928447723389,,,,,,,0,0.0,0.8610188145208817,,82.67309099999997,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_gempair__greedy_periodic,control_mix,gempair,shard,greedy_periodic,True,heuristic,,0,46.03727699999998,407,126,82.67309099999996,6.74731969833374,,,,,,,5,2.7255089999999953,0.8978929292451426,,82.67309100000003,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_gempair__decomposed,control_mix,gempair,shard,decomposed,True,heuristic,,0,54.259657999999995,442,161,88.49131799999992,2.958102226257324,,,,,,,0,0.0,0.8154430129286845,,88.49131799999999,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_gempair__milp,control_mix,gempair,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_control_mix_hetero__greedy,control_mix,hetero,shard,greedy,True,heuristic,,0,47.478809999999974,407,126,62.920302000000014,5.169261455535889,,,,,,,0,0.0,0.8178681605541503,0.5073609679770829,38.83140699999998,24.088894999999987,1,1,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_hetero__greedy_periodic,control_mix,hetero,shard,greedy_periodic,True,heuristic,,0,48.60681499999998,407,126,63.33640900000002,5.565010070800781,,,,,,,5,2.4035880000000014,0.8010950110596627,0.5019405612155414,38.93867699999997,24.39773199999999,1,1,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_hetero__decomposed,control_mix,hetero,shard,decomposed,True,heuristic,,0,46.44745900000001,407,126,64.69920900000001,2.746710777282715,,,,,,,0,0.0,0.8414856451027809,0.5514691126591013,39.084869999999974,25.614338999999994,1,1,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_hetero__milp,control_mix,hetero,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_control_mix_quad__greedy,control_mix,quad,shard,greedy,True,heuristic,,0,29.70857299999999,372,91,54.828157,10.370962381362915,,,,,,,0,0.0,0.6568273407140763,0.2659392458870374,39.02680600000001,15.801350999999993,2,2,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_quad__greedy_periodic,control_mix,quad,shard,greedy_periodic,True,heuristic,,0,28.565012999999986,372,91,55.92056000000001,11.667631387710571,,,,,,,5,2.357852999999995,0.6825844784317098,0.29624511285886695,38.996069,16.924490999999996,2,2,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_quad__decomposed,control_mix,quad,shard,decomposed,True,heuristic,,0,28.288863999999993,372,91,54.845507,3.168067216873169,,,,,,,0,0.0,0.6923464123550527,0.27703692873633945,39.171387,15.674119999999993,2,2,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_quad__milp,control_mix,quad,shard,milp,False,,False,1,,,,,537.1745018959045,,,,,,,,,,,,,0,0,,,other,run failed (rc=1) or no schedule json
shard__networks_control_mix_rvvpair__greedy,control_mix,rvvpair,shard,greedy,True,heuristic,,0,61.38442099999999,407,126,110.66034200000004,7.289653539657593,,,,,,,1,6.856277999999982,,0.9013715548445104,,110.66034200000001,0,2,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_rvvpair__greedy_periodic,control_mix,rvvpair,shard,greedy_periodic,True,heuristic,,0,58.384786,407,126,110.66034200000004,7.218700885772705,,,,,,,5,3.856049999999989,,0.9476813188970157,,110.66034200000003,0,2,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_rvvpair__decomposed,control_mix,rvvpair,shard,decomposed,True,heuristic,,0,59.343434000000016,407,126,110.66034200000004,2.849456548690796,,,,,,,0,0.0,,0.9323722486298989,,110.66034200000001,0,2,gemmini_q31,V256D128_rvv,,
shard__networks_control_mix_rvvpair__milp,control_mix,rvvpair,shard,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
shard__networks_depth_chain_gempair__greedy,depth_chain,gempair,shard,greedy,True,heuristic,,0,590.1500289999999,298,298,478.8085639999999,2.205308198928833,,,,,,,0,0.0,0.4056668139213122,,478.80856399999993,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_depth_chain_gempair__greedy_periodic,depth_chain,gempair,shard,greedy_periodic,True,heuristic,,0,590.1500289999999,298,298,478.8085639999999,2.195944309234619,,,,,,,0,0.0,0.4056668139213122,,478.80856399999993,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_depth_chain_gempair__decomposed,depth_chain,gempair,shard,decomposed,True,heuristic,,0,590.1583069999998,298,298,478.8085639999999,2.26747727394104,,,,,,,0,0.0,0.4056611237364148,,478.80856399999993,,2,0,gemmini_q31,V256D128_rvv,,
shard__networks_depth_chain_gempair__milp,depth_chain,gempair,shard,milp,True,optimal,False,0,589.7923299999994,298,298,478.8085639999999,26.859432458877563,11.88,10.47,10.42,9.566757166881553e-05,589.79233,589.735906,0,0.0,0.4059128439327113,,478.8085639999999,,2,0,gemmini_q31,V256D128_rvv,,
